1.61, 4.84, 167, 0.1151, 0.1871, 4
1.61, 4.85, 573, 0.0375, 0.081, 4
1.59, 4.71, 144, 0.1301, 0.1138, 4
1.6, 4.71, 148, 0.129, 0.1048, 4
1.57, 4.69, 162, 0.1103, 0.2759, 4
1.63, 4.84, 283, 0.0691, 0.1504, 4
1.61, 4.75, 377, 0.0482, 0.1054, 4
1.51, 4.57, 188, 0.1118, 0.1316, 4
1.67, 4.8, 343, 0.06, 0.0933, 4
1.52, 4.51, 984, 0.0214, 0.0973, 4
1.5, 4.49, 566, 0.0342, 0.0885, 4
1.59, 4.66, 209, 0.0865, 0.0919, 4
1.5, 4.45, 190, 0.1161, 0.1484, 4
1.46, 4.31, 242, 0.0694, 0.088, 4
1.53, 4.53, 260, 0.0841, 0.1262, 4
1.58, 4.79, 469, 0.0469, 0.1259, 4
1.6, 4.85, 383, 0.048, 0.1682, 4
1.63, 4.87, 227, 0.0957, 0.0957, 4
1.58, 4.77, 329, 0.0627, 0.1429, 4
1.59, 4.75, 395, 0.0533, 0.2101, 4
1.44, 4.28, 280, 0.0691, 0.0772, 4
1.7, 5.0, 481, 0.0484, 0.109, 4
1.54, 4.63, 222, 0.0867, 0.1173, 4
1.49, 4.45, 289, 0.0732, 0.1504, 4
1.4, 4.38, 192, 0.1006, 0.1006, 4
1.51, 4.47, 1233, 0.0171, 0.0928, 4
1.59, 4.78, 915, 0.0232, 0.0659, 4
1.56, 4.56, 365, 0.05, 0.1156, 4
1.47, 4.42, 617, 0.0361, 0.065, 4
1.5, 4.44, 167, 0.1194, 0.1045, 4
1.48, 4.41, 352, 0.0616, 0.2295, 4
1.58, 4.64, 222, 0.0781, 0.1979, 4
1.53, 4.56, 135, 0.1282, 0.1111, 4
1.65, 4.85, 445, 0.0524, 0.1414, 4
1.55, 4.63, 496, 0.0433, 0.0938, 4
1.56, 4.64, 232, 0.0923, 0.1385, 4
1.53, 4.57, 236, 0.0833, 0.098, 4
1.61, 4.8, 722, 0.0275, 0.104, 4
1.55, 4.58, 219, 0.1016, 0.1818, 4
1.51, 4.5, 129, 0.1228, 0.1228, 4
1.71, 5.04, 434, 0.0456, 0.0937, 4
1.74, 5.11, 240, 0.0845, 0.1174, 4
1.55, 4.79, 211, 0.0874, 0.082, 4
1.62, 4.97, 192, 0.109, 0.0962, 4
1.52, 4.67, 125, 0.1389, 0.1389, 4
1.64, 5.01, 614, 0.0409, 0.1084, 4
1.48, 4.48, 212, 0.0924, 0.1033, 4
1.59, 4.69, 177, 0.1039, 0.1753, 4
1.47, 4.58, 358, 0.064, 0.2189, 4
1.49, 4.49, 166, 0.1088, 0.1224, 4
1.48, 4.57, 1127, 0.0233, 0.0908, 4
1.48, 4.25, 395, 0.0586, 0.2037, 4
1.5, 4.5, 178, 0.1046, 0.0915, 4
1.55, 4.58, 233, 0.0909, 0.1176, 4
1.55, 4.6, 444, 0.0403, 0.1259, 4
1.49, 4.31, 560, 0.0353, 0.2365, 4
1.66, 4.99, 377, 0.0625, 0.0729, 4
1.54, 4.62, 120, 0.14, 0.13, 4
1.51, 4.58, 1671, 0.014, 0.0965, 4
1.5, 4.44, 97, 0.1667, 0.1548, 4
1.57, 4.63, 171, 0.1214, 0.1714, 4
1.66, 5.05, 372, 0.0556, 0.0988, 4
1.6, 4.75, 402, 0.048, 0.1667, 4
1.5, 4.44, 97, 0.1667, 0.1548, 4
1.54, 4.58, 177, 0.106, 0.0993, 4
1.47, 4.48, 336, 0.0588, 0.1176, 4
1.54, 4.71, 367, 0.0584, 0.1201, 4
1.45, 4.29, 201, 0.0952, 0.0893, 4
1.6, 4.76, 366, 0.0547, 0.0836, 4
1.68, 4.92, 275, 0.0749, 0.1278, 4
1.67, 5.03, 522, 0.0349, 0.1699, 4
1.55, 4.55, 172, 0.0946, 0.1081, 4
1.45, 4.45, 207, 0.096, 0.1017, 4
1.49, 4.68, 335, 0.0659, 0.0733, 4
1.6, 4.81, 477, 0.0473, 0.0771, 4
1.55, 4.63, 368, 0.0596, 0.1391, 4
1.73, 5.3, 327, 0.0694, 0.0898, 4
1.48, 4.55, 282, 0.0708, 0.0875, 4
1.53, 4.57, 457, 0.0442, 0.1636, 4
1.54, 4.56, 147, 0.128, 0.128, 4
1.6, 4.71, 105, 0.163, 0.2283, 4
1.58, 4.86, 435, 0.044, 0.1295, 4
1.55, 4.62, 296, 0.0604, 0.0981, 4
1.6, 4.87, 819, 0.0248, 0.0949, 4
1.4, 4.23, 433, 0.0571, 0.0543, 4
1.67, 5.33, 65, 0.2308, 0.1346, 4
1.7, 5.09, 216, 0.0988, 0.1512, 4
1.6, 4.78, 287, 0.0667, 0.1098, 4
1.54, 4.55, 159, 0.1232, 0.1377, 4
1.53, 4.65, 498, 0.0452, 0.1, 4
1.58, 4.68, 200, 0.096, 0.113, 4
1.56, 4.68, 270, 0.0714, 0.084, 4
1.48, 4.48, 114, 0.1458, 0.1458, 4
1.52, 4.58, 246, 0.0829, 0.0599, 4
1.44, 4.24, 218, 0.0909, 0.0856, 4
1.65, 4.95, 258, 0.0817, 0.1298, 4
1.47, 4.6, 508, 0.0433, 0.0866, 4
1.53, 4.68, 240, 0.0833, 0.0784, 4
2.14, 6.29, 8, 1.1429, 0.1429, 4
1.54, 4.38, 323, 0.0667, 0.1556, 4
1.74, 5.17, 462, 0.0476, 0.0802, 4
1.63, 4.92, 145, 0.128, 0.112, 4
1.67, 4.89, 338, 0.0596, 0.1788, 4
1.53, 4.66, 197, 0.0809, 0.104, 4
1.43, 4.17, 233, 0.0863, 0.0863, 4
1.46, 4.43, 213, 0.0952, 0.0794, 4
1.56, 4.65, 170, 0.1277, 0.1489, 4
1.53, 4.63, 122, 0.1373, 0.1275, 4
1.63, 4.93, 1430, 0.0154, 0.0938, 4
1.6, 4.62, 288, 0.0623, 0.1051, 4
1.56, 4.61, 818, 0.0274, 0.0534, 4
1.73, 5.02, 235, 0.096, 0.1162, 4
1.58, 4.69, 304, 0.0739, 0.1673, 4
1.49, 4.49, 283, 0.072, 0.1229, 4
1.52, 4.66, 1014, 0.0187, 0.0738, 4
1.53, 4.47, 522, 0.0431, 0.0998, 4
1.55, 4.5, 397, 0.048, 0.1356, 4
1.49, 4.41, 423, 0.0457, 0.1171, 4
1.44, 4.33, 410, 0.0568, 0.054, 4
1.48, 4.55, 431, 0.0505, 0.125, 4
1.57, 4.61, 285, 0.083, 0.0871, 4
1.54, 4.56, 300, 0.0728, 0.1379, 4
1.61, 4.85, 276, 0.0708, 0.1167, 4
1.71, 5.05, 421, 0.0499, 0.1357, 4
1.57, 4.63, 352, 0.0617, 0.1299, 4
1.46, 4.45, 718, 0.0328, 0.0705, 4
1.64, 4.75, 227, 0.0808, 0.1061, 4
1.44, 4.27, 358, 0.0605, 0.0605, 4
1.52, 4.48, 103, 0.1556, 0.1444, 4
1.54, 4.59, 236, 0.0829, 0.1122, 4
1.6, 4.76, 356, 0.0536, 0.0978, 4
1.61, 4.79, 181, 0.0943, 0.0881, 4
1.5, 4.42, 136, 0.1282, 0.1111, 4
1.39, 4.28, 665, 0.0347, 0.1023, 4
1.5, 4.41, 152, 0.1053, 0.0977, 4
1.52, 4.53, 370, 0.0588, 0.134, 4
1.52, 4.58, 435, 0.0574, 0.0328, 4
1.42, 4.33, 383, 0.055, 0.055, 4
1.54, 4.57, 169, 0.1034, 0.1241, 4
1.47, 4.45, 114, 0.1458, 0.1458, 4
1.46, 4.33, 325, 0.0645, 0.1935, 4
1.43, 4.34, 480, 0.0463, 0.0386, 4
1.58, 4.83, 741, 0.0313, 0.1034, 4
1.47, 4.45, 1103, 0.0229, 0.073, 4
1.53, 4.65, 426, 0.0496, 0.0992, 4
1.66, 5.04, 744, 0.0301, 0.0949, 4
1.47, 4.5, 324, 0.0693, 0.1022, 4
1.6, 4.79, 168, 0.1286, 0.1571, 4
1.44, 4.43, 813, 0.0283, 0.0745, 4
1.56, 4.72, 401, 0.0537, 0.0678, 4
1.46, 4.47, 322, 0.0566, 0.1245, 4
1.53, 4.63, 265, 0.0811, 0.1171, 4
1.46, 4.39, 273, 0.0726, 0.094, 4
1.43, 4.42, 486, 0.0444, 0.0815, 4
1.5, 4.41, 281, 0.0738, 0.0902, 4
1.66, 5.04, 67, 0.283, 0.0377, 4
1.4, 4.19, 1368, 0.0176, 0.0624, 4
1.5, 4.44, 97, 0.1667, 0.1548, 4
1.5, 4.44, 97, 0.1667, 0.1548, 4
1.53, 4.57, 215, 0.0847, 0.0794, 4
1.72, 5.21, 109, 0.1915, 0.0213, 4
1.49, 4.52, 1694, 0.0131, 0.0864, 4
1.48, 4.37, 1660, 0.015, 0.0677, 4
1.5, 4.48, 289, 0.0792, 0.15, 4
1.52, 4.54, 863, 0.0244, 0.0692, 4
1.58, 4.75, 478, 0.0432, 0.0504, 4
1.51, 4.43, 140, 0.1129, 0.1129, 4
1.55, 4.66, 495, 0.0412, 0.0824, 4
1.6, 4.81, 152, 0.129, 0.121, 4
1.5, 4.41, 169, 0.102, 0.1633, 4
1.49, 4.55, 392, 0.0549, 0.1128, 4
1.49, 4.61, 273, 0.0711, 0.0795, 4
1.54, 4.63, 141, 0.1475, 0.1393, 4
1.44, 4.44, 374, 0.066, 0.1287, 4
1.68, 5.05, 736, 0.03, 0.0758, 4
1.54, 4.56, 234, 0.0945, 0.1393, 4
1.53, 4.5, 895, 0.0261, 0.1043, 4
1.45, 4.44, 420, 0.0455, 0.1016, 4
1.63, 4.88, 425, 0.049, 0.1035, 4
1.5, 4.35, 794, 0.0262, 0.2009, 4
1.48, 4.5, 372, 0.0521, 0.092, 4
1.69, 5.12, 276, 0.0773, 0.1073, 4
1.54, 4.66, 318, 0.0659, 0.1209, 4
1.46, 4.48, 261, 0.08, 0.0711, 4
1.48, 4.44, 734, 0.0291, 0.0721, 4
1.6, 4.83, 703, 0.027, 0.173, 4
1.55, 4.63, 1070, 0.0203, 0.0672, 4
1.59, 4.77, 343, 0.0584, 0.1065, 4
1.6, 4.7, 216, 0.0924, 0.1196, 4
1.46, 4.51, 345, 0.0596, 0.0629, 4
1.6, 4.87, 394, 0.0514, 0.1143, 4
1.52, 4.62, 232, 0.0909, 0.0758, 4
1.5, 4.69, 323, 0.0623, 0.0208, 4
1.55, 4.55, 396, 0.0501, 0.1209, 4
1.54, 4.55, 477, 0.0426, 0.1353, 4
1.56, 4.62, 1364, 0.0171, 0.1098, 4
1.62, 4.91, 317, 0.0573, 0.147, 4
1.62, 4.75, 194, 0.0882, 0.1059, 4
1.46, 4.47, 755, 0.0255, 0.0571, 4
1.52, 4.72, 460, 0.0471, 0.1204, 4
1.59, 4.84, 520, 0.0418, 0.1011, 4
1.51, 4.55, 186, 0.1019, 0.0828, 4
1.45, 4.53, 516, 0.0375, 0.0905, 4
1.49, 4.42, 230, 0.0821, 0.1282, 4
1.54, 4.65, 279, 0.0739, 0.1217, 4
1.55, 4.49, 260, 0.0751, 0.2113, 4
1.56, 4.61, 191, 0.0982, 0.1963, 4
1.5, 4.51, 324, 0.0669, 0.1041, 4
1.49, 4.58, 691, 0.0329, 0.0761, 4
1.49, 4.49, 172, 0.1067, 0.1533, 4
1.53, 4.54, 490, 0.0505, 0.0601, 4
1.53, 4.53, 289, 0.0814, 0.155, 4
1.66, 4.82, 76, 0.2623, 0.0328, 4
1.52, 4.42, 255, 0.0848, 0.058, 4
1.46, 4.37, 397, 0.0494, 0.0523, 4
1.52, 4.54, 509, 0.0406, 0.0677, 4
1.54, 4.65, 145, 0.129, 0.1048, 4
1.59, 4.74, 197, 0.0914, 0.1371, 4
1.71, 5.43, 20, 0.5714, 0.0, 4
1.62, 4.86, 576, 0.0378, 0.1173, 4
1.49, 4.57, 176, 0.1096, 0.2055, 4
1.53, 4.54, 292, 0.0659, 0.1357, 4
1.6, 4.79, 504, 0.0379, 0.1094, 4
1.58, 4.73, 1217, 0.0182, 0.0774, 4
1.55, 4.58, 430, 0.0472, 0.0944, 4
1.6, 4.72, 446, 0.0451, 0.1053, 4
1.53, 4.63, 563, 0.0351, 0.0742, 4
1.65, 4.84, 424, 0.0479, 0.1144, 4
1.39, 4.16, 1268, 0.019, 0.0551, 4
1.5, 4.62, 188, 0.0915, 0.1768, 4
1.51, 4.47, 201, 0.0838, 0.1117, 4
1.63, 4.8, 187, 0.092, 0.1166, 4
1.6, 4.8, 906, 0.0224, 0.0659, 4
1.63, 4.83, 944, 0.0218, 0.0619, 4
1.63, 4.95, 531, 0.0421, 0.0976, 4
1.47, 4.33, 1587, 0.0156, 0.0717, 4
1.46, 4.52, 272, 0.0678, 0.1186, 4
1.56, 4.66, 118, 0.1485, 0.1386, 4
1.43, 4.48, 394, 0.0506, 0.1161, 4
1.67, 4.96, 371, 0.0635, 0.1714, 4
1.44, 4.36, 239, 0.0837, 0.064, 4
1.49, 4.62, 459, 0.0392, 0.0539, 4
1.49, 4.58, 688, 0.0256, 0.101, 4
1.54, 4.75, 511, 0.0404, 0.1054, 4
1.56, 4.76, 868, 0.0278, 0.0807, 4
1.52, 4.57, 912, 0.022, 0.131, 4
1.62, 4.81, 364, 0.055, 0.1162, 4
1.58, 4.69, 402, 0.0565, 0.1186, 4
1.5, 4.53, 2506, 0.0071, 0.1082, 4
1.6, 4.61, 857, 0.0282, 0.1231, 4
1.5, 4.52, 1314, 0.0171, 0.1586, 4
1.58, 4.98, 80, 0.2742, 0.0323, 4
1.52, 4.5, 1968, 0.0123, 0.038, 4
1.73, 5.66, 60, 0.3902, 0.0488, 4
1.66, 4.97, 969, 0.0219, 0.1488, 4
1.49, 4.42, 249, 0.0829, 0.2634, 4
1.58, 4.73, 312, 0.058, 0.0833, 4
1.49, 4.62, 207, 0.0824, 0.1429, 4
1.6, 4.76, 212, 0.0955, 0.1685, 4
1.55, 4.64, 134, 0.1304, 0.113, 4
1.66, 4.93, 433, 0.05, 0.2, 4
1.47, 4.45, 293, 0.0751, 0.0711, 4
1.54, 4.54, 292, 0.063, 0.1024, 4
1.56, 4.71, 144, 0.119, 0.127, 4
1.6, 4.65, 26, 0.55, 0.15, 4
1.52, 4.51, 170, 0.1111, 0.1042, 4
1.59, 4.8, 475, 0.0446, 0.047, 4
1.57, 4.82, 594, 0.0401, 0.0696, 4
1.49, 4.39, 260, 0.0807, 0.0807, 4
1.49, 4.47, 356, 0.0604, 0.1074, 4
1.63, 4.76, 255, 0.0705, 0.1013, 4
1.54, 4.56, 122, 0.1415, 0.1321, 4
1.63, 4.78, 969, 0.0227, 0.0897, 4
1.49, 4.56, 180, 0.1046, 0.1242, 4
1.53, 4.65, 251, 0.0685, 0.0959, 4
1.49, 4.49, 114, 0.1458, 0.1458, 4
1.64, 4.87, 2879, 0.0085, 0.0976, 4
1.56, 4.72, 227, 0.096, 0.1768, 4
1.58, 4.85, 209, 0.1012, 0.0893, 4
1.57, 4.74, 434, 0.0544, 0.0946, 4
1.49, 4.59, 206, 0.0884, 0.0884, 4
1.49, 4.52, 114, 0.1458, 0.1458, 4
1.58, 4.77, 169, 0.1151, 0.1079, 4
1.53, 4.63, 1003, 0.0214, 0.0902, 4
1.6, 4.84, 213, 0.1044, 0.0824, 4
1.49, 4.53, 3144, 0.006, 0.1067, 4
1.58, 4.89, 355, 0.0552, 0.0909, 4
1.64, 4.96, 339, 0.0616, 0.1159, 4
1.55, 4.45, 226, 0.08, 0.24, 4
1.68, 4.9, 489, 0.0427, 0.0474, 4
1.49, 4.45, 194, 0.0882, 0.1, 4
1.8, 5.4, 7, 1.6, 0.6, 4
1.55, 4.84, 183, 0.1032, 0.1677, 4
1.62, 4.68, 274, 0.0702, 0.1446, 4
1.62, 4.79, 325, 0.059, 0.0833, 4
1.73, 4.92, 77, 0.25, 0.2333, 4
1.64, 4.82, 230, 0.0837, 0.0788, 4
1.66, 5.0, 142, 0.1322, 0.124, 4
1.56, 4.7, 173, 0.1181, 0.1528, 4
1.5, 4.5, 402, 0.0467, 0.0907, 4
1.59, 4.68, 689, 0.0332, 0.0857, 4
1.63, 4.33, 34, 0.4, 0.1333, 4
1.63, 4.73, 355, 0.0536, 0.0694, 4
1.52, 4.65, 256, 0.0714, 0.081, 4
1.71, 4.98, 301, 0.0695, 0.1506, 4
1.55, 4.62, 1056, 0.022, 0.0769, 4
1.5, 4.55, 253, 0.0841, 0.0841, 4
1.6, 4.76, 235, 0.0808, 0.1212, 4
1.54, 4.52, 910, 0.0257, 0.1027, 4
1.64, 4.92, 321, 0.059, 0.1389, 4
1.61, 4.75, 296, 0.0763, 0.1398, 4
1.59, 5.36, 25, 0.5455, 0.0909, 4
1.53, 4.65, 1647, 0.0138, 0.0769, 4
1.49, 4.61, 426, 0.0479, 0.0505, 4
1.5, 4.54, 1921, 0.0086, 0.1116, 4
1.59, 4.82, 127, 0.1441, 0.1171, 4
1.56, 4.82, 1037, 0.0225, 0.091, 4
1.57, 4.73, 355, 0.0508, 0.0698, 4
1.64, 4.95, 334, 0.0634, 0.1231, 4
1.54, 4.5, 436, 0.0429, 0.1796, 4
1.55, 4.69, 181, 0.125, 0.1042, 4
1.56, 4.53, 378, 0.0583, 0.0982, 4
1.59, 4.75, 480, 0.0425, 0.0307, 4
1.64, 4.82, 282, 0.0694, 0.1714, 4
1.5, 4.51, 133, 0.1339, 0.1429, 4
1.57, 4.29, 7, 0.8571, 0.1429, 4
1.62, 4.71, 105, 0.163, 0.2174, 4
1.49, 4.51, 2661, 0.0062, 0.1111, 4
1.49, 4.49, 137, 0.1167, 0.1833, 4
1.52, 4.6, 276, 0.0732, 0.126, 4
1.52, 4.44, 128, 0.1429, 0.1161, 4
1.59, 4.76, 170, 0.1156, 0.1293, 4
1.53, 4.62, 352, 0.0654, 0.1373, 4
1.59, 4.8, 447, 0.0396, 0.1559, 4
1.62, 4.64, 374, 0.0583, 0.1288, 4
1.67, 5.23, 347, 0.0798, 0.0924, 4
1.68, 4.97, 700, 0.0325, 0.0813, 4
1.57, 4.74, 283, 0.0756, 0.0798, 4
1.5, 4.58, 1046, 0.0191, 0.069, 4
1.46, 4.39, 837, 0.0253, 0.1138, 4
1.5, 4.5, 102, 0.1591, 0.1477, 4
1.44, 4.49, 189, 0.0938, 0.125, 4
1.5, 4.6, 1111, 0.0219, 0.0986, 4
1.51, 4.63, 374, 0.0531, 0.225, 4
1.5, 4.65, 218, 0.0741, 0.127, 4
1.63, 4.78, 467, 0.0488, 0.1234, 4
1.65, 4.94, 1082, 0.0204, 0.0698, 4
1.46, 4.37, 1048, 0.0207, 0.0467, 4
1.51, 4.53, 177, 0.0949, 0.1076, 4
1.6, 4.73, 415, 0.0463, 0.0736, 4
1.7, 4.97, 362, 0.0577, 0.1218, 4
1.41, 4.34, 317, 0.0667, 0.1444, 4
1.72, 5.07, 654, 0.0329, 0.0865, 4
1.51, 4.53, 1497, 0.0147, 0.076, 4
1.56, 4.74, 163, 0.1214, 0.1643, 4
1.53, 4.57, 232, 0.089, 0.1361, 4
1.42, 4.4, 861, 0.0248, 0.022, 4
1.38, 4.23, 202, 0.1023, 0.1193, 4
1.6, 4.76, 319, 0.0592, 0.0418, 4
1.51, 4.52, 120, 0.1569, 0.1275, 4
1.6, 4.83, 237, 0.0849, 0.1321, 4
1.54, 4.55, 752, 0.0288, 0.0818, 4
1.6, 4.85, 329, 0.0629, 0.0559, 4
1.53, 4.66, 386, 0.0494, 0.1047, 4
1.57, 4.71, 252, 0.0829, 0.0691, 4
1.42, 4.4, 285, 0.0702, 0.1446, 4
1.57, 4.73, 446, 0.0463, 0.1054, 4
1.58, 4.81, 242, 0.0701, 0.1542, 4
1.49, 4.27, 67, 0.2203, 0.1864, 4
1.63, 4.87, 543, 0.0404, 0.1362, 4
1.66, 4.89, 479, 0.0424, 0.0541, 4
1.64, 5.16, 108, 0.1852, 0.0247, 4
1.59, 4.74, 162, 0.125, 0.1912, 4
1.62, 4.94, 1475, 0.0145, 0.1201, 4
1.44, 4.34, 487, 0.0466, 0.1049, 4
1.56, 4.62, 214, 0.1029, 0.16, 4
1.46, 4.41, 202, 0.0894, 0.0782, 4
1.53, 4.62, 175, 0.1126, 0.0993, 4
1.5, 4.41, 169, 0.102, 0.1633, 4
1.54, 4.53, 275, 0.062, 0.1033, 4
1.44, 4.46, 455, 0.0421, 0.1386, 4
1.52, 4.65, 358, 0.0669, 0.1021, 4
1.57, 4.58, 218, 0.0821, 0.0872, 4
1.46, 4.4, 380, 0.0581, 0.0795, 4
1.45, 4.41, 529, 0.0413, 0.0783, 4
1.61, 4.66, 1433, 0.0176, 0.1753, 4
1.67, 4.96, 322, 0.0592, 0.108, 4
1.56, 4.66, 239, 0.0784, 0.1176, 4
1.45, 4.52, 251, 0.0861, 0.1388, 4
1.48, 4.45, 644, 0.0333, 0.0596, 4
1.58, 4.57, 256, 0.0821, 0.1594, 4
1.47, 4.45, 163, 0.0972, 0.1042, 4
1.53, 4.68, 295, 0.07, 0.0988, 4
1.61, 4.86, 987, 0.0227, 0.1302, 4
1.56, 4.7, 282, 0.0617, 0.1523, 4
1.45, 4.2, 252, 0.0794, 0.0981, 4
1.57, 4.68, 133, 0.1416, 0.1504, 4
1.68, 4.97, 511, 0.0392, 0.1024, 4
1.5, 4.43, 132, 0.1282, 0.1368, 4
1.66, 5.11, 77, 0.2857, 0.0357, 4
1.53, 4.68, 327, 0.0609, 0.0753, 4
1.62, 4.84, 183, 0.0982, 0.1656, 4
1.49, 4.51, 1902, 0.0093, 0.1143, 4
1.53, 4.51, 246, 0.0892, 0.0986, 4
1.53, 4.63, 167, 0.1214, 0.0929, 4
1.55, 4.65, 581, 0.037, 0.1014, 4
1.43, 4.33, 252, 0.0766, 0.0631, 4
1.5, 4.51, 239, 0.0829, 0.1659, 4
1.53, 4.45, 620, 0.0379, 0.1558, 4
1.52, 4.57, 240, 0.0755, 0.1274, 4
2.43, 6.29, 8, 1.4286, 0.0, 4
1.6, 4.71, 105, 0.163, 0.2283, 4
1.43, 4.38, 286, 0.0785, 0.1653, 4
1.51, 4.54, 340, 0.0513, 0.1378, 4
1.53, 4.56, 247, 0.0806, 0.0758, 4
1.59, 4.74, 534, 0.0404, 0.1, 4
1.71, 4.93, 437, 0.0496, 0.2342, 4
1.45, 4.31, 272, 0.0786, 0.1572, 4
1.83, 5.5, 18, 0.75, 0.0, 4
1.5, 4.61, 206, 0.0955, 0.1404, 4
1.49, 4.45, 364, 0.059, 0.1049, 4
1.78, 5.27, 886, 0.0248, 0.0535, 4
1.52, 4.6, 480, 0.0471, 0.1315, 4
1.47, 4.41, 718, 0.0327, 0.07, 4
1.38, 4.31, 528, 0.0407, 0.0771, 4
1.61, 4.83, 820, 0.0259, 0.0544, 4
1.33, 4.29, 174, 0.1176, 0.0662, 4
1.57, 4.73, 223, 0.0885, 0.1302, 4
1.6, 4.79, 1084, 0.0199, 0.0849, 4
1.78, 5.33, 62, 0.3061, 0.0408, 4
1.58, 4.68, 548, 0.0409, 0.0841, 4
1.53, 4.53, 154, 0.1259, 0.1185, 4
1.44, 4.4, 424, 0.0512, 0.0755, 4
1.55, 4.51, 211, 0.0989, 0.0824, 4
1.51, 4.47, 559, 0.0393, 0.1077, 4
1.61, 4.83, 256, 0.0714, 0.317, 4
1.54, 4.57, 145, 0.126, 0.1102, 4
1.6, 4.83, 215, 0.0924, 0.1141, 4
1.65, 5.0, 278, 0.0705, 0.1577, 4
1.54, 4.73, 181, 0.1275, 0.1007, 4
1.51, 4.61, 163, 0.1143, 0.1071, 4
1.61, 4.67, 430, 0.0453, 0.0827, 4
1.39, 4.35, 363, 0.0543, 0.0735, 4
1.53, 4.61, 241, 0.0773, 0.1594, 4
1.73, 5.43, 350, 0.068, 0.124, 4
1.7, 5.03, 492, 0.0348, 0.1114, 4
1.45, 4.46, 204, 0.0983, 0.1098, 4
1.57, 4.64, 177, 0.1149, 0.1014, 4
1.44, 4.41, 525, 0.0356, 0.0565, 4
1.55, 4.68, 382, 0.0613, 0.1288, 4
1.65, 4.98, 265, 0.0702, 0.1579, 4
1.5, 4.57, 421, 0.0543, 0.1914, 4
1.73, 5.19, 218, 0.0842, 0.1263, 4
1.46, 4.57, 268, 0.0756, 0.1176, 4
1.66, 5.04, 207, 0.0833, 0.0833, 4
1.64, 4.88, 402, 0.0426, 0.1335, 4
1.56, 4.8, 201, 0.096, 0.096, 4
1.6, 4.85, 587, 0.0358, 0.1412, 4
1.55, 4.66, 1934, 0.0129, 0.0935, 4
1.54, 4.54, 300, 0.0706, 0.0745, 4
1.48, 4.48, 296, 0.0661, 0.0584, 4
1.51, 4.42, 759, 0.0296, 0.0681, 4
1.52, 4.72, 529, 0.0346, 0.0562, 4
1.56, 4.78, 291, 0.082, 0.1352, 4
1.66, 4.91, 281, 0.0741, 0.0947, 4
1.63, 4.91, 293, 0.0677, 0.1833, 4
1.47, 4.4, 489, 0.046, 0.1308, 4
1.71, 5.03, 358, 0.0506, 0.1361, 4
1.71, 4.98, 414, 0.0499, 0.1579, 4
1.44, 4.37, 430, 0.0449, 0.1161, 4
1.57, 4.62, 305, 0.0664, 0.0627, 4
1.45, 4.5, 139, 0.1157, 0.1983, 4
1.5, 4.47, 197, 0.0857, 0.08, 4
1.5, 4.51, 234, 0.0735, 0.0931, 4
1.51, 4.65, 517, 0.0422, 0.0844, 4
1.61, 4.76, 552, 0.0403, 0.1165, 4
1.44, 4.39, 272, 0.0881, 0.1542, 4
1.57, 4.56, 216, 0.0798, 0.0851, 4
1.47, 4.37, 490, 0.0428, 0.123, 4
1.56, 4.74, 279, 0.0607, 0.0648, 4
1.43, 4.26, 409, 0.0551, 0.1043, 4
1.55, 4.7, 265, 0.0739, 0.1043, 4
1.65, 4.8, 378, 0.0518, 0.1463, 4
1.48, 4.51, 386, 0.053, 0.0841, 4
1.75, 5.35, 65, 0.2745, 0.0392, 4
1.53, 4.5, 359, 0.0656, 0.0852, 4
1.79, 5.66, 88, 0.2206, 0.0294, 4
1.61, 4.73, 410, 0.0453, 0.1133, 4
1.59, 4.68, 215, 0.0968, 0.172, 4
1.49, 4.53, 2858, 0.0066, 0.1058, 4
1.42, 4.4, 288, 0.0773, 0.0987, 4
1.47, 4.54, 251, 0.0628, 0.1345, 4
1.48, 4.49, 236, 0.0891, 0.1337, 4
1.48, 4.51, 241, 0.0755, 0.0802, 4
1.57, 4.67, 261, 0.0699, 0.0786, 4
1.5, 4.44, 97, 0.1667, 0.1548, 4
1.47, 4.44, 323, 0.0627, 0.0732, 4
1.63, 5.05, 402, 0.0627, 0.0836, 4
1.58, 4.86, 166, 0.1364, 0.1667, 4
1.6, 4.75, 283, 0.0691, 0.0894, 4